Season,TeamID,GamesPlayed,Win%,MoV,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,OR,DR,AST,TO,STL,BLK,PF
2018,1270,25,0.32,10.125,647,1503,0.4304723885562209,174,503,0.34592445328031807,343,492,0.6971544715447154,10.96,26.36,262,344,119,112,446
2018,1279,32,0.375,11.666666666666666,841,1999,0.4207103551775888,251,788,0.31852791878172587,493,675,0.7303703703703703,12.34375,25.59375,468,365,200,131,609
2018,1292,30,0.7666666666666667,11.73913043478261,802,1735,0.4622478386167147,215,584,0.3681506849315068,397,533,0.7448405253283302,10.533333333333333,25.5,420,377,184,66,590
2018,1309,28,0.42857142857142855,8.583333333333334,662,1506,0.4395750332005312,131,377,0.34748010610079577,428,636,0.6729559748427673,11.392857142857142,22.107142857142858,384,428,197,91,537
2018,1339,29,0.2413793103448276,7.0,671,1547,0.43374272786037493,224,585,0.38290598290598293,368,536,0.6865671641791045,6.241379310344827,23.96551724137931,334,359,147,113,538
2018,1389,32,0.4375,10.357142857142858,741,1765,0.4198300283286119,253,750,0.3373333333333333,350,482,0.7261410788381742,9.125,23.71875,378,418,211,102,602
2018,1448,31,0.3548387096774194,13.454545454545455,801,1826,0.43866374589266155,241,644,0.37422360248447206,430,583,0.7375643224699828,10.870967741935484,24.870967741935484,432,407,181,109,604
2018,1457,28,0.5714285714285714,15.75,742,1586,0.467843631778058,251,690,0.36376811594202896,412,568,0.7253521126760564,8.75,26.142857142857142,388,394,180,133,488
2018,1369,29,0.41379310344827586,8.75,738,1612,0.45781637717121587,275,699,0.39341917024320455,440,608,0.7236842105263158,8.793103448275861,23.586206896551722,392,365,161,49,525
2018,1408,31,0.45161290322580644,11.857142857142858,800,1779,0.44969083754918493,232,663,0.34992458521870284,437,613,0.7128874388254486,9.548387096774194,24.903225806451612,483,409,155,126,559
2018,1410,30,0.43333333333333335,8.538461538461538,742,1869,0.3970037453183521,179,591,0.30287648054145516,571,775,0.7367741935483871,11.6,25.233333333333334,433,406,231,96,669
2018,1201,30,0.6333333333333333,14.421052631578947,810,1670,0.48502994011976047,199,510,0.39019607843137255,451,642,0.7024922118380063,8.6,24.666666666666668,373,360,193,98,592
2018,1203,33,0.45454545454545453,11.0,832,1861,0.44707146695325095,180,561,0.32085561497326204,381,537,0.7094972067039106,10.606060606060606,23.333333333333332,440,421,189,163,486
2018,1235,31,0.41935483870967744,11.76923076923077,817,1870,0.4368983957219251,234,653,0.35834609494640124,390,557,0.7001795332136446,10.903225806451612,25.774193548387096,423,369,149,129,508
2018,1388,33,0.8484848484848485,16.142857142857142,925,1799,0.5141745414118954,255,631,0.4041204437400951,435,561,0.7754010695187166,7.909090909090909,25.575757575757574,515,321,143,91,514
2018,1402,31,0.41935483870967744,6.923076923076923,700,1640,0.4268292682926829,202,611,0.33060556464811786,403,596,0.6761744966442953,10.64516129032258,22.967741935483872,397,421,153,82,511
2018,1103,31,0.41935483870967744,6.923076923076923,765,1769,0.43244771057094405,293,826,0.35472154963680386,387,556,0.6960431654676259,9.580645161290322,23.483870967741936,401,429,185,74,621
2018,1135,26,0.38461538461538464,7.3,663,1553,0.42691564713457825,179,557,0.3213644524236984,469,627,0.748006379585327,11.0,24.923076923076923,325,354,166,76,542
2018,1144,28,0.4642857142857143,11.307692307692308,705,1530,0.46078431372549017,247,656,0.37652439024390244,397,521,0.761996161228407,6.785714285714286,24.928571428571427,371,339,178,107,481
2018,1149,28,0.42857142857142855,11.5,687,1593,0.4312617702448211,186,571,0.3257443082311734,365,498,0.7329317269076305,10.678571428571429,22.607142857142858,312,370,186,93,469
2018,1176,28,0.4642857142857143,10.692307692307692,721,1562,0.4615877080665813,195,494,0.39473684210526316,358,513,0.6978557504873294,10.107142857142858,25.928571428571427,399,423,114,60,531
2018,1189,30,0.4,7.25,777,1782,0.43602693602693604,310,893,0.3471444568868981,302,428,0.705607476635514,7.733333333333333,27.033333333333335,472,350,125,61,473
2018,1197,33,0.24242424242424243,5.875,803,1921,0.418011452368558,209,595,0.35126050420168065,451,616,0.7321428571428571,10.151515151515152,21.87878787878788,359,456,185,104,598
2018,1220,30,0.6,8.833333333333334,831,1796,0.4626948775055679,249,667,0.3733133433283358,446,656,0.6798780487804879,10.8,24.466666666666665,394,329,145,78,561
2018,1236,28,0.5,13.0,770,1739,0.4427832087406556,288,782,0.36828644501278773,395,555,0.7117117117117117,9.642857142857142,24.714285714285715,391,328,217,95,469
2018,1245,33,0.48484848484848486,7.9375,839,1977,0.42438037430450176,245,756,0.32407407407407407,469,641,0.7316692667706708,11.333333333333334,24.151515151515152,381,436,195,117,624
2018,1249,28,0.5357142857142857,10.466666666666667,712,1683,0.42305407011289364,213,617,0.34521880064829824,414,617,0.6709886547811994,12.357142857142858,23.892857142857142,359,357,216,60,557
2018,1291,30,0.5333333333333333,10.6875,752,1664,0.4519230769230769,295,790,0.37341772151898733,352,484,0.7272727272727273,6.7,21.666666666666668,417,328,204,118,453
2018,1318,32,0.6875,12.318181818181818,830,1715,0.4839650145772595,290,778,0.37275064267352187,439,602,0.729235880398671,7.71875,24.71875,506,436,209,79,564
2018,1346,33,0.36363636363636365,3.5,787,1864,0.42221030042918456,303,893,0.3393057110862262,487,690,0.7057971014492753,10.0,24.606060606060606,404,446,182,86,566
2018,1358,29,0.5172413793103449,11.0,712,1676,0.42482100238663484,198,591,0.3350253807106599,403,561,0.7183600713012478,11.89655172413793,24.20689655172414,403,376,164,52,584
2018,1361,31,0.6774193548387096,17.857142857142858,850,1856,0.4579741379310345,230,670,0.34328358208955223,459,636,0.7216981132075472,11.096774193548388,26.387096774193548,463,371,191,97,534
2018,1363,29,0.10344827586206896,7.333333333333333,671,1552,0.4323453608247423,169,467,0.3618843683083512,366,532,0.6879699248120301,9.10344827586207,26.17241379310345,355,475,125,65,554
2018,1381,30,0.36666666666666664,7.0,770,1763,0.4367555303460011,238,660,0.3606060606060606,466,633,0.7361769352290679,8.066666666666666,25.2,349,383,143,90,659
2018,1387,32,0.5,11.375,706,1690,0.41775147928994083,179,559,0.32021466905187834,505,774,0.6524547803617571,11.875,24.09375,375,405,189,141,587
2018,1414,33,0.48484848484848486,12.3125,824,1924,0.4282744282744283,203,616,0.32954545454545453,386,543,0.7108655616942909,11.666666666666666,28.848484848484848,391,465,161,125,692
2018,1464,30,0.2,8.666666666666666,810,1931,0.41947177628171933,219,659,0.3323216995447648,346,548,0.6313868613138686,13.8,21.6,396,427,218,112,634
2018,1119,29,0.41379310344827586,11.416666666666666,787,1774,0.443630214205186,281,738,0.3807588075880759,283,434,0.652073732718894,10.0,25.06896551724138,479,390,163,78,578
2018,1174,31,0.3870967741935484,8.166666666666666,789,1751,0.45059965733866364,182,553,0.3291139240506329,397,602,0.659468438538206,9.096774193548388,25.161290322580644,348,328,146,69,518
2018,1399,31,0.5483870967741935,8.0,766,1789,0.42817216321967577,222,643,0.3452566096423017,459,674,0.6810089020771514,10.290322580645162,24.612903225806452,414,441,228,100,618
2018,1463,30,0.5,10.333333333333334,788,1724,0.45707656612529,241,732,0.3292349726775956,388,535,0.7252336448598131,8.666666666666666,24.8,476,399,195,87,534
2018,1168,29,0.6206896551724138,8.944444444444445,720,1527,0.4715127701375246,149,434,0.3433179723502304,518,703,0.7368421052631579,8.310344827586206,25.586206896551722,359,420,186,97,529
2018,1193,33,0.5151515151515151,8.176470588235293,881,2009,0.4385266301642608,303,893,0.3393057110862262,441,621,0.7101449275362319,9.06060606060606,25.818181818181817,487,421,211,95,663
2018,1206,33,0.48484848484848486,6.0625,841,1949,0.4315033350436121,230,705,0.3262411347517731,459,619,0.7415185783521809,9.969696969696969,26.78787878787879,378,425,200,96,541
2018,1325,30,0.43333333333333335,13.692307692307692,813,1830,0.44426229508196724,239,643,0.37169517884914466,404,565,0.7150442477876107,8.333333333333334,27.7,433,406,202,100,494
2018,1333,32,0.5,12.1875,830,1779,0.46655424395727935,192,583,0.3293310463121784,487,688,0.7078488372093024,10.375,24.5625,475,424,212,116,642
2018,1337,31,0.16129032258064516,8.6,782,1758,0.4448236632536974,178,521,0.3416506717850288,434,618,0.7022653721682848,9.774193548387096,23.483870967741936,431,362,147,68,557
2018,1362,32,0.53125,8.705882352941176,779,1848,0.42153679653679654,263,787,0.3341804320203304,367,536,0.6847014925373134,10.21875,24.15625,419,380,177,104,626
2018,1421,31,0.6129032258064516,9.421052631578947,812,1713,0.47402218330414475,245,627,0.39074960127591707,401,542,0.7398523985239852,7.645161290322581,25.0,462,419,218,97,575
2018,1459,30,0.6,10.61111111111111,757,1654,0.4576783555018138,298,747,0.3989290495314592,369,474,0.7784810126582279,7.966666666666667,23.566666666666666,425,370,188,78,525
2018,1110,30,0.2,7.666666666666667,698,1615,0.4321981424148607,239,709,0.33709449929478136,326,491,0.6639511201629328,8.066666666666666,20.9,367,413,217,98,551
2018,1126,30,0.5333333333333333,11.9375,826,1891,0.43680592279217345,219,701,0.3124108416547789,547,779,0.7021822849807445,13.0,28.333333333333332,453,476,184,112,635
2018,1171,26,0.23076923076923078,7.666666666666667,623,1399,0.4453180843459614,191,530,0.360377358490566,326,459,0.710239651416122,7.8076923076923075,23.23076923076923,340,354,144,83,413
2018,1411,34,0.4411764705882353,12.066666666666666,878,1989,0.44142785319255906,266,732,0.3633879781420765,618,860,0.7186046511627907,10.294117647058824,25.88235294117647,417,429,190,134,603
2018,1433,33,0.5454545454545454,11.333333333333334,921,2013,0.45752608047690013,274,778,0.35218508997429304,391,566,0.6908127208480566,10.363636363636363,26.09090909090909,510,446,210,93,561
2018,1132,30,0.4666666666666667,7.714285714285714,756,1830,0.4131147540983607,219,639,0.3427230046948357,492,669,0.7354260089686099,11.566666666666666,26.533333333333335,383,384,171,79,536
2018,1170,30,0.16666666666666666,10.0,737,1695,0.43480825958702063,188,544,0.34558823529411764,324,472,0.6864406779661016,8.366666666666667,23.4,381,360,158,101,544
2018,1184,29,0.3103448275862069,6.555555555555555,711,1636,0.4345965770171149,209,595,0.35126050420168065,403,546,0.7380952380952381,9.310344827586206,22.482758620689655,366,385,185,100,510
2018,1222,33,0.7878787878787878,17.846153846153847,910,1953,0.4659498207885305,285,737,0.38670284938941657,450,628,0.7165605095541401,11.848484848484848,26.727272727272727,492,401,212,103,694
2018,1275,31,0.45161290322580644,8.142857142857142,764,1805,0.4232686980609418,263,798,0.32957393483709274,339,495,0.6848484848484848,9.741935483870968,25.903225806451612,384,421,233,74,531
2018,1106,31,0.25806451612903225,9.875,751,1838,0.4085963003264418,209,638,0.3275862068965517,418,647,0.6460587326120556,12.709677419354838,23.774193548387096,313,437,169,130,648
2018,1154,29,0.27586206896551724,4.375,765,1904,0.4017857142857143,339,1015,0.33399014778325126,435,622,0.6993569131832797,11.689655172413794,24.620689655172413,447,428,242,85,538
2018,1252,29,0.6896551724137931,9.75,798,1754,0.4549600912200684,225,682,0.32991202346041054,524,723,0.7247579529737206,10.137931034482758,27.517241379310345,433,453,183,84,588
2018,1310,32,0.59375,8.842105263157896,918,2050,0.4478048780487805,269,737,0.3649932157394844,578,793,0.7288776796973518,11.9375,26.96875,386,360,161,141,570
2018,1449,32,0.625,10.9,841,1848,0.4550865800865801,213,624,0.34134615384615385,482,685,0.7036496350364964,9.78125,23.3125,371,428,255,162,600
2018,1162,26,0.2692307692307692,12.857142857142858,714,1607,0.44430616054760425,256,689,0.37155297532656023,291,393,0.7404580152671756,9.923076923076923,24.884615384615383,362,331,169,89,491
2018,1164,32,0.15625,8.6,657,1824,0.36019736842105265,265,869,0.3049482163406214,366,497,0.7364185110663984,8.53125,25.25,338,462,172,82,651
2018,1175,30,0.06666666666666667,12.5,692,1656,0.4178743961352657,182,549,0.331511839708561,329,472,0.6970338983050848,10.1,22.533333333333335,318,462,166,76,528
2018,1190,32,0.71875,14.652173913043478,860,1812,0.4746136865342163,230,662,0.3474320241691843,428,600,0.7133333333333334,9.875,26.53125,463,436,232,139,590
2018,1238,30,0.3333333333333333,4.3,664,1802,0.36847946725860153,223,679,0.3284241531664212,296,448,0.6607142857142857,12.433333333333334,21.133333333333333,323,342,203,82,614
2018,1284,31,0.3548387096774194,11.727272727272727,787,1718,0.4580908032596042,223,574,0.3885017421602787,539,758,0.7110817941952506,8.903225806451612,27.06451612903226,399,474,197,73,675
2018,1287,27,0.2222222222222222,8.5,640,1520,0.42105263157894735,186,584,0.3184931506849315,389,558,0.6971326164874552,11.222222222222221,23.185185185185187,305,421,157,74,569
2018,1293,29,0.8275862068965517,15.166666666666666,780,1634,0.4773561811505508,243,649,0.37442218798151,441,606,0.7277227722772277,10.517241379310345,26.275862068965516,416,340,191,88,505
2018,1354,30,0.26666666666666666,8.125,760,1826,0.41621029572836804,186,571,0.3257443082311734,456,654,0.6972477064220184,11.433333333333334,22.633333333333333,307,406,158,68,570
2018,1456,29,0.5862068965517241,10.882352941176471,830,1648,0.5036407766990292,301,714,0.4215686274509804,446,550,0.8109090909090909,6.413793103448276,25.482758620689655,491,359,155,108,501
2018,1254,33,0.5151515151515151,7.823529411764706,877,1926,0.4553478712357217,261,749,0.3484646194926569,516,741,0.6963562753036437,10.515151515151516,27.03030303030303,407,466,184,104,648
2018,1306,29,0.27586206896551724,9.25,647,1650,0.39212121212121215,233,715,0.3258741258741259,370,503,0.73558648111332,10.517241379310345,26.482758620689655,333,334,86,49,530
2018,1417,32,0.65625,12.80952380952381,906,1964,0.46130346232179226,300,783,0.3831417624521073,509,705,0.7219858156028369,10.3125,28.46875,482,379,183,125,574
2018,1105,31,0.0967741935483871,8.0,673,1696,0.39681603773584906,182,601,0.30282861896838603,345,533,0.6472795497185742,10.806451612903226,22.93548387096774,340,514,123,49,506
2018,1107,31,0.6774193548387096,11.619047619047619,802,1764,0.4546485260770975,177,481,0.367983367983368,492,652,0.754601226993865,11.612903225806452,25.258064516129032,388,364,146,91,504
2018,1263,30,0.13333333333333333,3.0,703,1747,0.4024041213508872,202,683,0.2957540263543192,353,510,0.692156862745098,9.5,25.266666666666666,339,473,187,89,591
2018,1276,34,0.7941176470588235,14.962962962962964,906,1946,0.46557040082219936,305,840,0.3630952380952381,387,589,0.6570458404074703,8.647058823529411,24.676470588235293,496,312,210,105,534
2018,1396,32,0.53125,9.764705882352942,821,1932,0.4249482401656315,267,756,0.3531746031746032,342,495,0.6909090909090909,10.25,23.78125,409,346,214,103,557
2018,1212,30,0.5333333333333333,7.3125,742,1788,0.41498881431767337,147,451,0.3259423503325942,515,728,0.7074175824175825,12.233333333333333,26.433333333333334,325,466,230,106,650
2018,1269,33,0.3939393939393939,8.538461538461538,861,1918,0.4489051094890511,293,732,0.40027322404371585,359,481,0.7463617463617463,9.090909090909092,23.757575757575758,505,423,159,98,595
2018,1311,28,0.6071428571428571,12.352941176470589,777,1701,0.4567901234567901,210,603,0.3482587064676617,458,634,0.722397476340694,11.107142857142858,25.571428571428573,379,433,251,103,635
2018,1336,34,0.6176470588235294,16.761904761904763,925,2009,0.4604280736684918,252,657,0.3835616438356164,435,625,0.696,10.823529411764707,24.852941176470587,465,411,252,176,599
2018,1372,30,0.8,14.375,823,1740,0.4729885057471264,211,564,0.374113475177305,488,696,0.7011494252873564,11.266666666666667,23.766666666666666,407,455,285,89,655
2018,1419,28,0.4642857142857143,8.538461538461538,677,1619,0.41815935762816553,258,717,0.3598326359832636,282,393,0.7175572519083969,8.821428571428571,24.357142857142858,370,331,166,33,475
2018,1142,29,0.2413793103448276,5.857142857142857,663,1694,0.39138134592680046,252,702,0.358974358974359,355,452,0.7853982300884956,9.03448275862069,23.448275862068964,343,346,138,114,541
2018,1229,32,0.53125,7.294117647058823,780,1853,0.4209390178089584,287,854,0.3360655737704918,431,627,0.6874003189792663,9.625,25.71875,448,429,209,129,660
2018,1398,28,0.4642857142857143,10.538461538461538,613,1451,0.4224672639558925,204,601,0.33943427620632277,408,549,0.7431693989071039,8.357142857142858,23.357142857142858,299,415,200,71,529
2018,1248,30,0.3,12.333333333333334,752,1649,0.45603395997574286,255,682,0.37390029325513197,366,475,0.7705263157894737,6.7,26.233333333333334,374,399,125,96,496
2018,1288,29,0.3793103448275862,12.0,737,1763,0.41803743618831535,144,442,0.3257918552036199,501,689,0.7271407837445574,13.344827586206897,24.379310344827587,361,395,210,81,582
2018,1152,30,0.03333333333333333,14.0,696,1742,0.399540757749713,162,516,0.313953488372093,403,551,0.7313974591651543,9.533333333333333,21.7,318,457,200,70,649
2018,1256,31,0.4838709677419355,11.266666666666667,762,1752,0.4349315068493151,261,712,0.36657303370786515,465,639,0.7276995305164319,9.548387096774194,24.612903225806452,431,381,174,119,535
2018,1282,29,0.27586206896551724,9.125,659,1646,0.4003645200486027,255,761,0.33508541392904073,405,567,0.7142857142857143,7.862068965517241,22.862068965517242,303,378,165,75,628
2018,1431,30,0.3333333333333333,9.4,717,1672,0.4288277511961722,214,645,0.33178294573643413,346,518,0.667953667953668,6.833333333333333,26.233333333333334,306,370,123,82,563
2018,1368,30,0.6333333333333333,10.210526315789474,752,1664,0.4519230769230769,216,610,0.3540983606557377,389,599,0.6494156928213689,10.266666666666667,23.366666666666667,438,403,190,80,509
2018,1391,28,0.2857142857142857,9.0,770,1783,0.43185642176107686,204,620,0.32903225806451614,304,445,0.6831460674157304,8.892857142857142,24.678571428571427,386,306,199,74,529
2018,1322,25,0.08,13.5,582,1431,0.40670859538784065,103,364,0.28296703296703296,278,475,0.5852631578947368,12.44,22.12,220,440,150,102,492
2018,1290,32,0.125,6.25,758,1979,0.38302172814552804,171,568,0.301056338028169,388,575,0.6747826086956522,12.34375,23.21875,327,422,186,56,658
2018,1441,30,0.36666666666666664,7.818181818181818,704,1730,0.4069364161849711,213,646,0.32972136222910214,385,550,0.7,10.9,22.4,385,460,230,85,541
2018,1357,30,0.3,11.88888888888889,761,1745,0.4361031518624642,172,575,0.2991304347826087,351,524,0.6698473282442748,11.733333333333333,27.933333333333334,384,450,137,69,554
2018,1415,29,0.2413793103448276,9.142857142857142,654,1643,0.39805234327449784,173,553,0.3128390596745027,377,532,0.7086466165413534,9.758620689655173,24.517241379310345,357,403,168,82,580
2018,1205,29,0.3793103448275862,8.0,705,1637,0.4306658521686011,198,582,0.3402061855670103,336,458,0.7336244541484717,8.758620689655173,25.655172413793103,345,404,152,77,535
2018,1366,30,0.43333333333333335,8.923076923076923,866,2182,0.39688359303391385,365,1209,0.30190239867659224,445,640,0.6953125,12.633333333333333,24.5,465,422,273,81,576
2018,1271,30,0.16666666666666666,5.8,649,1715,0.3784256559766764,181,659,0.2746585735963581,344,509,0.6758349705304518,10.866666666666667,22.166666666666668,312,391,135,50,505
2018,1253,31,0.41935483870967744,9.461538461538462,802,1797,0.44629938786867,181,516,0.3507751937984496,528,724,0.7292817679558011,11.451612903225806,24.129032258064516,379,468,208,107,567
2018,1115,35,0.4,10.071428571428571,815,1863,0.4374664519592056,217,660,0.3287878787878788,460,681,0.6754772393538914,7.9714285714285715,21.4,427,497,275,144,684
2018,1299,32,0.5625,7.222222222222222,832,1812,0.45916114790286977,196,650,0.30153846153846153,492,689,0.714078374455733,9.625,25.34375,476,444,185,74,576
2018,1430,29,0.6551724137931034,16.94736842105263,756,1611,0.4692737430167598,228,591,0.38578680203045684,470,636,0.7389937106918238,10.0,26.482758620689655,441,403,173,117,494
2018,1413,30,0.6666666666666666,9.2,753,1624,0.46366995073891626,190,517,0.36750483558994196,458,637,0.7189952904238619,7.966666666666667,24.033333333333335,362,393,206,66,584
2018,1255,30,0.13333333333333333,10.0,632,1572,0.4020356234096692,194,615,0.3154471544715447,378,555,0.6810810810810811,7.8,24.1,284,477,190,91,528
2018,1294,31,0.6129032258064516,13.368421052631579,876,1890,0.4634920634920635,260,741,0.3508771929824561,438,627,0.6985645933014354,9.67741935483871,27.387096774193548,356,389,147,111,612
2018,1355,30,0.8,14.0,843,1835,0.4594005449591281,313,799,0.39173967459324155,502,657,0.7640791476407914,8.9,29.5,384,303,146,67,493
2018,1244,28,0.2857142857142857,10.875,733,1636,0.4480440097799511,146,396,0.3686868686868687,395,571,0.691768826619965,10.142857142857142,22.0,403,386,198,85,513
2018,1295,29,0.41379310344827586,15.5,732,1607,0.4555071561916615,262,711,0.36849507735583686,369,489,0.754601226993865,7.448275862068965,26.275862068965516,363,367,125,66,516
2018,1316,30,0.36666666666666664,8.0,838,1853,0.45223961144090663,310,826,0.37530266343825663,392,512,0.765625,9.033333333333333,25.066666666666666,431,437,147,109,458
2018,1312,28,0.42857142857142855,9.583333333333334,725,1666,0.43517406962785116,211,597,0.35343383584589616,372,548,0.6788321167883211,10.964285714285714,23.678571428571427,360,367,221,79,524
2018,1146,32,0.5,13.75,883,1957,0.4512008175779254,268,738,0.36314363143631434,535,726,0.7369146005509641,9.96875,25.875,511,445,211,159,638
2018,1195,31,0.6451612903225806,17.2,921,1857,0.49596122778675283,221,592,0.3733108108108108,463,622,0.7443729903536977,10.451612903225806,27.161290322580644,458,440,218,84,576
2018,1167,27,0.3333333333333333,12.333333333333334,609,1484,0.41037735849056606,163,546,0.29853479853479853,353,516,0.6841085271317829,10.851851851851851,24.11111111111111,335,375,152,73,562
2018,1300,31,0.5161290322580645,10.3125,811,1764,0.45975056689342403,185,557,0.33213644524236985,375,550,0.6818181818181818,11.129032258064516,25.483870967741936,460,439,145,106,604
2018,1342,29,0.27586206896551724,6.375,645,1560,0.41346153846153844,240,694,0.345821325648415,306,437,0.700228832951945,8.517241379310345,21.655172413793103,317,353,148,57,426
2018,1367,28,0.10714285714285714,9.333333333333334,764,1807,0.42280022136137246,284,834,0.3405275779376499,285,390,0.7307692307692307,10.607142857142858,22.357142857142858,381,324,160,71,502
2018,1223,28,0.10714285714285714,14.0,737,1822,0.4045005488474204,203,619,0.32794830371567046,401,646,0.6207430340557275,14.821428571428571,23.25,357,399,178,71,567
2018,1315,30,0.3333333333333333,8.3,798,1756,0.4544419134396355,224,639,0.350547730829421,446,623,0.7158908507223114,6.866666666666666,23.366666666666667,376,391,233,51,573
2018,1188,30,0.3,4.222222222222222,734,1759,0.4172825469016487,212,654,0.3241590214067278,410,580,0.7068965517241379,10.8,23.333333333333332,373,409,144,82,645
2018,1136,31,0.0967741935483871,4.0,771,1881,0.4098883572567783,259,755,0.343046357615894,368,522,0.7049808429118773,10.064516129032258,22.193548387096776,417,401,190,43,601
2018,1370,30,0.5666666666666667,12.235294117647058,740,1723,0.4294834590829948,272,733,0.3710777626193724,439,598,0.7341137123745819,10.6,26.8,381,413,134,106,618
2018,1377,30,0.7333333333333333,15.681818181818182,849,1812,0.4685430463576159,206,572,0.36013986013986016,485,642,0.7554517133956387,10.233333333333333,26.533333333333335,388,341,204,48,537
2018,1303,29,0.2413793103448276,7.571428571428571,797,1781,0.4475014037057833,234,653,0.35834609494640124,346,486,0.7119341563786008,8.931034482758621,23.862068965517242,368,385,153,78,475
2018,1297,29,0.6896551724137931,16.3,803,1688,0.47571090047393366,231,667,0.34632683658170915,386,529,0.7296786389413988,9.10344827586207,26.586206896551722,464,357,205,92,532
2018,1213,32,0.65625,18.523809523809526,793,1879,0.42203299627461416,234,734,0.3188010899182561,523,744,0.7029569892473119,12.09375,26.9375,493,430,200,122,656
2018,1262,29,0.3793103448275862,10.090909090909092,760,1655,0.459214501510574,206,598,0.34448160535117056,458,649,0.7057010785824345,9.172413793103448,22.310344827586206,419,390,205,78,520
2018,1230,24,0.125,7.666666666666667,539,1286,0.4191290824261275,145,419,0.3460620525059666,396,529,0.7485822306238186,9.166666666666666,23.625,252,398,126,109,453
2018,1101,27,0.4444444444444444,7.333333333333333,689,1525,0.4518032786885246,175,539,0.3246753246753247,355,504,0.7043650793650794,9.037037037037036,23.22222222222222,375,389,193,98,568
2019,1104,33,0.5454545454545454,9.277777777777779,827,1876,0.4408315565031983,233,688,0.3386627906976744,482,722,0.667590027700831,11.151515151515152,26.424242424242426,401,449,152,154,560
2019,1272,34,0.6176470588235294,14.952380952380953,958,2119,0.45210004719207175,252,775,0.3251612903225806,573,806,0.7109181141439206,12.529411764705882,25.676470588235293,527,512,266,134,705
2019,1266,33,0.7272727272727273,15.125,869,1895,0.45857519788918205,311,791,0.393173198482933,516,680,0.7588235294117647,9.606060606060606,28.454545454545453,450,459,159,141,616
2019,1296,32,0.46875,12.866666666666667,877,1878,0.466986155484558,221,606,0.36468646864686466,365,498,0.7329317269076305,9.125,25.53125,343,377,170,70,619
2019,1400,32,0.5,13.75,801,1848,0.43344155844155846,272,799,0.3404255319148936,390,550,0.7090909090909091,9.90625,23.875,408,351,197,131,540
2019,1458,33,0.696969696969697,13.782608695652174,854,1885,0.45305039787798407,235,642,0.3660436137071651,336,518,0.6486486486486487,8.151515151515152,27.060606060606062,421,315,169,139,497
2019,1161,31,0.3548387096774194,17.454545454545453,832,1753,0.47461494580718766,243,691,0.3516642547033285,386,559,0.6905187835420393,7.774193548387097,25.483870967741936,451,365,195,73,513
2019,1186,33,0.45454545454545453,10.333333333333334,843,1970,0.4279187817258883,297,854,0.3477751756440281,385,531,0.7250470809792844,8.848484848484848,26.303030303030305,447,397,184,99,617
2019,1194,29,0.4827586206896552,9.142857142857142,693,1707,0.40597539543058,251,773,0.32470892626131953,372,489,0.7607361963190185,10.724137931034482,28.0,367,426,151,80,518
2019,1166,31,0.5483870967741935,14.294117647058824,859,1805,0.4759002770083102,326,846,0.38534278959810875,366,532,0.6879699248120301,8.225806451612904,25.419354838709676,483,405,208,76,530
2019,1202,29,0.7586206896551724,15.681818181818182,805,1707,0.4715875805506737,291,804,0.3619402985074627,308,428,0.719626168224299,9.724137931034482,25.75862068965517,451,377,246,126,436
2019,1237,30,0.4666666666666667,9.642857142857142,785,1772,0.44300225733634313,207,624,0.3317307692307692,446,638,0.6990595611285266,12.5,23.966666666666665,414,413,213,92,538
2019,1323,33,0.42424242424242425,12.214285714285714,776,1973,0.3933096806893056,272,863,0.31517960602549244,442,594,0.7441077441077442,11.212121212121213,25.393939393939394,423,306,179,148,455
2019,1125,30,0.8333333333333334,16.72,950,1912,0.49686192468619245,311,839,0.3706793802145411,395,537,0.7355679702048417,8.9,29.666666666666668,588,348,200,114,471
2019,1156,29,0.27586206896551724,11.625,742,1709,0.43417203042715036,277,759,0.36495388669301715,368,541,0.6802218114602587,9.655172413793103,25.03448275862069,421,386,160,88,527
2019,1183,31,0.41935483870967744,5.076923076923077,791,1855,0.42641509433962266,260,718,0.362116991643454,367,532,0.6898496240601504,10.935483870967742,24.870967741935484,412,413,189,118,552
2019,1314,33,0.8181818181818182,18.185185185185187,1023,2207,0.46352514725872224,289,791,0.36536030341340076,505,681,0.7415565345080763,13.06060606060606,30.484848484848484,627,431,237,117,566
2019,1353,31,0.45161290322580644,11.785714285714286,771,1842,0.4185667752442997,191,612,0.31209150326797386,372,584,0.636986301369863,12.612903225806452,26.419354838709676,390,408,201,124,566
2019,1390,31,0.4838709677419355,15.2,808,1783,0.45316881660123387,207,653,0.3169984686064318,432,643,0.671850699844479,10.419354838709678,26.612903225806452,392,469,186,147,586
2019,1426,32,0.5,9.3125,750,1837,0.40827436037016873,227,745,0.3046979865771812,467,633,0.7377567140600316,11.28125,26.0625,407,454,199,93,615
2019,1462,33,0.5454545454545454,10.555555555555555,862,1843,0.46771568095496474,231,694,0.33285302593659943,417,608,0.6858552631578947,10.424242424242424,25.757575757575758,488,444,179,125,520
2019,1196,34,0.5588235294117647,14.263157894736842,814,1907,0.4268484530676455,277,828,0.33454106280193235,416,579,0.7184801381692574,10.617647058823529,22.852941176470587,416,400,244,126,583
2019,1242,34,0.7352941176470589,11.24,928,2008,0.46215139442231074,246,702,0.3504273504273504,461,661,0.697428139183056,10.382352941176471,27.676470588235293,453,455,233,134,575
